area_sqft,bedrooms,bathrooms,stories,garage_spaces,age_years,distance_to_city_km,school_rating,crime_rate,location,condition,has_pool,has_garden,price
2912.0,4,2,1,0.0,5.2,15.72,3.8,3.75,Suburban,Good,0,1,411761.0
1732.0,3,3,1,2.0,1.3,12.03,8.9,3.33,Suburban,Good,0,0,344844.0
1690.0,4,3,2,0.0,0.2,2.25,7.6,8.59,Urban,Fair,0,1,359426.0
1846.0,3,1,3,2.0,8.4,11.69,7.9,0.31,Suburban,Excellent,0,0,344175.0
2555.0,2,1,2,0.0,7.9,0.2,7.6,2.17,Suburban,Excellent,0,0,412725.0
1197.0,4,4,1,1.0,66.8,1.96,6.8,2.94,Rural,Good,1,0,179223.0
1955.0,5,3,1,2.0,9.5,0.54,9.1,5.52,Suburban,Poor,1,0,344196.0
2434.0,3,3,2,1.0,4.4,12.12,5.4,5.18,Suburban,Good,0,1,395826.0
2126.0,3,3,2,3.0,33.3,11.28,6.7,9.54,Suburban,Fair,1,0,321390.0
1923.0,2,1,2,2.0,10.1,13.44,7.8,1.79,Suburban,Poor,0,1,267148.0
2451.0,2,1,2,1.0,13.7,0.2,4.1,4.44,Rural,Excellent,1,1,335730.0
400.0,3,2,1,0.0,1.5,5.56,10.0,1.39,Urban,Good,1,1,167136.0
2241.0,4,2,2,2.0,7.2,9.76,6.6,1.37,Urban,Good,1,0,482205.0
1375.0,2,2,2,3.0,43.3,1.35,6.8,0.73,Suburban,Excellent,0,1,239043.0
610.0,5,3,1,2.0,13.4,8.39,8.8,4.26,Urban,Good,0,1,223098.0
2132.0,4,3,2,0.0,6.3,0.7,8.1,10.0,Rural,Good,0,0,267246.0
2693.0,4,3,1,3.0,14.7,1.6,6.6,0.74,Suburban,Fair,0,0,436360.0
1711.0,4,2,1,1.0,36.2,5.17,6.7,0.14,Suburban,Fair,0,0,282845.0
2419.0,2,1,1,2.0,4.8,8.48,3.8,4.23,Rural,Good,1,1,338808.0
2848.0,3,2,1,3.0,10.6,1.26,5.5,2.42,Suburban,Good,0,1,431212.0
2655.0,4,2,1,1.0,47.8,1.64,7.4,8.03,Suburban,Fair,0,0,381619.0
2866.0,4,3,1,3.0,2.8,1.83,7.3,0.73,Urban,Fair,0,1,573153.0
2282.0,4,3,2,1.0,19.1,2.18,8.7,0.18,Suburban,Good,0,0,391606.0
1849.0,3,2,2,3.0,14.3,2.06,6.3,1.7,Urban,Good,1,1,438652.0
759.0,5,3,1,1.0,17.1,4.02,4.0,0.22,Suburban,Good,1,0,205739.0
1640.0,2,1,1,3.0,6.5,8.49,8.4,0.76,Suburban,Good,0,1,314864.0
1252.0,5,3,2,0.0,5.7,4.61,9.1,0.34,Urban,Fair,0,0,300334.0
3211.0,6,3,1,2.0,17.3,11.97,8.1,0.63,Suburban,Good,0,0,505610.0
1686.0,2,2,1,2.0,3.6,10.16,6.2,0.28,Urban,Excellent,0,1,394159.0
1880.0,4,3,2,1.0,8.2,1.08,8.4,7.69,Rural,Fair,0,0,286057.0
2158.0,1,1,2,1.0,3.1,0.4,10.0,0.82,Urban,Good,0,0,437059.0
1828.0,3,2,2,2.0,0.1,16.83,6.7,1.47,Rural,Good,0,1,211185.0
2902.0,3,1,2,1.0,52.6,0.67,4.1,5.72,Suburban,Good,0,0,387270.0
1395.0,4,3,1,2.0,8.5,1.28,5.4,2.83,Suburban,Fair,0,1,270615.0
1926.0,5,3,2,1.0,52.3,0.2,7.6,2.41,Urban,Excellent,0,0,399705.0
1317.0,4,3,1,3.0,2.3,7.92,3.6,3.06,Rural,Good,0,0,217232.0
942.0,3,2,1,0.0,13.3,6.99,6.8,4.41,Urban,Excellent,0,0,228406.0
1402.0,4,2,1,1.0,3.4,34.68,7.2,5.25,Suburban,Fair,1,1,245269.0
1776.0,6,3,2,1.0,23.4,17.44,9.3,2.57,Rural,Good,0,0,237582.0
1521.0,1,1,1,1.0,23.0,4.23,8.9,5.52,Rural,Good,0,1,221481.0
1350.0,6,4,3,1.0,1.8,3.72,8.1,1.92,Suburban,Good,0,1,350545.0
886.0,2,1,2,1.0,36.5,2.82,2.6,0.81,Rural,Good,1,0,119780.0
1746.0,4,2,2,2.0,3.2,1.32,8.2,5.3,Suburban,Good,0,1,319908.0
822.0,3,1,2,2.0,14.2,1.19,7.8,1.95,Urban,Fair,0,1,231474.0
2294.0,2,2,2,2.0,63.6,1.14,7.0,5.91,Suburban,Good,0,0,296151.0
1854.0,3,2,2,0.0,32.1,0.97,3.4,0.1,Urban,Poor,0,0,302777.0
853.0,4,3,1,2.0,47.0,2.2,5.1,1.27,Urban,Fair,0,0,210188.0
1599.0,3,2,2,1.0,6.3,2.93,4.4,7.38,Suburban,Good,0,1,289718.0
1311.0,2,2,2,2.0,1.7,26.07,2.9,0.72,Suburban,Fair,1,1,258300.0
2007.0,4,2,3,1.0,3.1,6.91,6.5,7.1,Urban,Excellent,0,0,426069.0
2671.0,5,2,2,1.0,10.4,35.12,5.1,7.69,Rural,Excellent,0,0,299838.0
581.0,3,2,2,1.0,23.6,3.73,10.0,5.35,Urban,Good,1,1,214460.0
1875.0,3,2,2,2.0,2.4,4.89,6.2,2.07,Rural,Excellent,0,0,280338.0
1696.0,3,2,2,0.0,16.2,3.14,8.8,2.6,Rural,Excellent,0,1,259133.0
2236.0,1,1,2,2.0,5.9,1.62,3.7,5.09,Rural,Fair,0,0,260595.0
1939.0,4,3,1,0.0,6.3,1.24,5.5,3.74,Rural,Excellent,1,1,289319.0
1311.0,4,3,2,2.0,16.3,23.21,6.7,2.49,Urban,Fair,0,1,276483.0
1593.0,4,2,3,3.0,9.4,34.63,4.9,10.0,Suburban,Good,0,0,206841.0
1283.0,3,1,2,1.0,25.1,0.37,5.7,2.89,Urban,Good,0,0,259689.0
2499.0,4,2,2,1.0,2.5,1.3,6.1,9.27,Urban,Good,1,0,494489.0
1814.0,4,4,1,3.0,23.4,4.41,6.1,0.15,Suburban,Poor,1,0,281531.0
3036.0,4,3,2,2.0,1.0,1.65,9.8,0.37,Urban,Fair,0,0,616538.0
1761.0,4,3,2,1.0,3.2,3.62,7.2,1.5,Rural,Good,0,1,241118.0
1340.0,4,2,2,2.0,16.0,1.11,7.4,1.21,Rural,Good,0,0,235162.0
816.0,4,3,1,2.0,29.0,4.88,7.5,3.82,Suburban,Good,0,0,162566.0
628.0,3,1,2,0.0,4.4,2.54,7.6,0.44,Suburban,Good,1,1,191914.0
770.0,6,4,2,2.0,5.9,3.47,6.4,9.33,Suburban,Fair,0,1,210192.0
1974.0,3,3,1,1.0,11.6,0.79,5.9,0.95,Rural,Fair,0,0,304852.0
2131.0,4,4,1,0.0,3.6,4.47,6.8,1.4,Suburban,Good,0,1,386149.0
772.0,3,2,1,2.0,25.0,32.72,8.6,0.8,Urban,Good,0,1,139321.0
2382.0,4,3,2,1.0,22.3,3.19,8.5,2.16,Suburban,Fair,0,1,409432.0
1486.0,4,3,1,0.0,2.4,16.73,6.1,0.15,Suburban,Fair,0,0,251948.0
1895.0,2,1,1,2.0,9.3,14.82,7.9,0.41,Rural,Fair,0,0,237656.0
2848.0,2,1,2,2.0,22.4,24.3,6.1,3.42,Urban,Fair,0,1,461916.0
2383.0,4,3,1,2.0,6.2,12.49,6.6,0.52,Urban,Good,0,1,444144.0
1625.0,4,2,1,3.0,15.0,8.62,5.6,0.67,Rural,Good,0,1,245907.0
1221.0,3,2,2,2.0,0.8,15.54,6.2,3.94,Rural,Good,1,0,194388.0
401.0,3,2,2,0.0,14.1,0.63,8.9,0.24,Rural,Excellent,0,1,162643.0
1333.0,4,3,2,1.0,2.5,4.97,6.7,1.44,Suburban,Fair,1,1,302429.0
1663.0,2,1,1,2.0,26.6,36.27,6.7,0.06,Suburban,Good,0,0,195374.0
1158.0,3,1,2,1.0,6.6,11.74,3.9,1.06,Suburban,Good,1,0,252511.0
1715.0,2,1,2,2.0,5.0,26.18,5.9,3.0,Urban,Good,0,1,325343.0
1850.0,2,2,1,2.0,27.6,12.1,6.1,0.24,Suburban,Good,0,1,267813.0
1654.0,3,2,1,1.0,0.8,16.63,5.0,5.48,Urban,Good,0,0,315270.0
1377.0,3,2,1,3.0,7.6,9.81,6.5,6.01,Urban,Good,0,1,323509.0
1910.0,2,2,1,2.0,6.9,11.43,5.7,0.28,Rural,Fair,1,1,241515.0
2087.0,3,3,2,1.0,5.0,5.92,6.6,10.0,Urban,Good,0,1,431840.0
1091.0,3,2,2,3.0,36.4,20.64,6.7,0.88,Rural,Good,0,1,132097.0
2717.0,3,1,1,1.0,20.9,13.95,4.8,0.22,Urban,Excellent,0,1,480544.0
1736.0,3,2,1,1.0,1.0,14.86,5.8,0.01,Urban,Good,0,0,337058.0
1812.0,4,3,1,2.0,18.8,8.94,6.6,1.31,Suburban,Good,0,0,343716.0
2260.0,2,2,2,2.0,11.2,2.91,8.6,2.48,Suburban,Good,0,1,376344.0
1952.0,3,3,1,2.0,34.7,0.29,7.0,1.01,Suburban,Excellent,0,0,323861.0
2420.0,2,1,2,2.0,5.6,21.95,5.3,4.53,Rural,Excellent,0,1,307212.0
1987.0,2,1,1,2.0,12.8,7.06,7.2,3.15,Urban,Good,0,1,397777.0
1402.0,4,2,2,1.0,10.4,2.83,9.6,1.08,Rural,Good,0,0,247181.0
2035.0,4,2,2,2.0,10.1,1.29,8.2,3.31,Urban,Poor,0,1,401166.0
1057.0,5,3,1,2.0,9.1,14.15,7.5,7.05,Rural,Good,1,0,196782.0
1871.0,4,3,2,1.0,3.5,14.49,7.8,0.24,Suburban,Good,0,0,327570.0
1778.0,6,4,3,0.0,21.1,13.48,9.1,0.91,Rural,Good,0,0,303669.0
1665.0,1,1,1,3.0,9.0,8.29,8.4,1.56,Suburban,Fair,0,1,297071.0
1716.0,2,1,2,2.0,47.7,3.65,7.5,1.72,Urban,Good,0,0,335061.0
577.0,1,1,1,2.0,4.5,2.9,8.4,1.95,Rural,Fair,0,1,132121.0
1443.0,2,1,2,2.0,17.2,0.2,4.6,0.89,Urban,Good,0,0,313019.0
1860.0,3,2,1,2.0,42.4,14.35,3.8,2.75,Urban,Fair,0,0,271987.0
1904.0,4,3,3,2.0,16.3,0.73,6.8,2.59,Rural,Good,0,0,295326.0
1132.0,1,1,2,2.0,30.8,7.97,6.6,2.16,Urban,Fair,0,1,214853.0
2623.0,5,4,2,0.0,26.4,5.61,5.5,0.3,Urban,Poor,0,0,492446.0
1237.0,4,2,2,2.0,6.7,5.98,8.0,1.62,Suburban,Good,0,0,279680.0
2430.0,3,2,2,2.0,13.7,20.91,3.1,1.1,Rural,Fair,0,1,293099.0
2078.0,2,1,1,2.0,2.5,0.26,5.5,1.69,Urban,Good,0,0,381842.0
1380.0,2,1,2,2.0,11.5,11.88,5.6,6.37,Suburban,Excellent,0,0,235504.0
2954.0,2,2,3,1.0,3.9,0.43,3.6,1.64,Suburban,Excellent,0,0,462042.0
1024.0,2,1,2,,20.4,0.31,,,Rural,Fair,1,0,181942.0
2397.0,3,3,3,1.0,11.3,4.49,4.1,1.44,Rural,Excellent,0,1,327162.0
2450.0,3,2,2,1.0,7.9,0.52,5.4,4.3,Suburban,Good,1,0,406621.0
1364.0,3,3,2,1.0,4.7,12.45,8.1,3.79,Suburban,Excellent,0,0,283327.0
2705.0,6,3,2,3.0,99.7,6.03,7.7,1.8,Suburban,Good,0,1,388193.0
1637.0,4,3,1,1.0,1.1,0.24,4.5,0.72,Urban,Poor,0,1,348444.0
1988.0,5,3,1,1.0,0.7,0.33,7.7,1.56,Suburban,Good,0,1,358675.0
1969.0,2,1,1,2.0,3.7,7.59,7.0,2.07,Rural,Fair,0,1,241277.0
1713.0,3,2,2,,53.1,13.12,,,Suburban,Good,0,1,262767.0
2327.0,4,3,1,1.0,58.1,4.61,7.2,2.58,Urban,Good,0,1,399335.0
2316.0,2,1,1,2.0,16.0,6.47,6.2,2.96,Suburban,Good,0,1,382487.0
663.0,1,1,3,2.0,31.8,12.87,5.0,1.69,Suburban,Good,0,1,142949.0
2648.0,4,3,1,1.0,3.6,7.54,5.2,1.09,Suburban,Excellent,0,1,448281.0
719.0,4,2,2,1.0,53.7,2.04,5.0,4.19,Suburban,Excellent,1,0,224562.0
2471.0,3,1,1,3.0,2.3,7.6,9.0,1.71,Suburban,Good,0,1,442181.0
2532.0,3,2,1,2.0,1.6,7.92,6.5,10.0,Urban,Good,0,1,450035.0
1091.0,3,2,2,2.0,1.8,10.6,7.5,1.53,Rural,Excellent,1,1,236888.0
1533.0,1,1,2,0.0,12.8,7.76,9.2,0.18,Suburban,Excellent,0,0,278596.0
1081.0,3,2,2,1.0,22.8,27.85,2.3,2.87,Urban,Poor,0,0,132129.0
1660.0,2,1,1,2.0,6.9,1.76,8.8,0.12,Urban,Fair,1,0,348595.0
1600.0,2,2,2,1.0,57.2,24.14,6.6,0.72,Rural,Fair,0,0,174762.0
2307.0,6,4,1,1.0,8.5,6.18,7.3,1.09,Rural,Good,0,0,326434.0
2652.0,4,2,1,2.0,2.4,8.92,5.0,3.36,Suburban,Fair,0,0,403020.0
2707.0,4,2,1,1.0,9.4,0.84,5.1,1.7,Urban,Good,0,0,500407.0
1435.0,3,2,1,2.0,17.0,3.83,7.4,0.07,Urban,Good,0,0,311987.0
1664.0,3,1,1,2.0,26.8,11.74,10.0,2.4,Urban,Good,0,1,337444.0
706.0,3,3,1,1.0,9.2,9.82,8.3,1.33,Suburban,Good,0,1,194859.0
1276.0,2,2,3,2.0,13.5,0.33,8.8,6.37,Suburban,Poor,0,0,170223.0
2427.0,2,1,1,0.0,4.7,6.33,6.2,1.73,Suburban,Excellent,0,1,394047.0
2850.0,4,3,1,2.0,15.6,0.74,5.4,3.09,Suburban,Excellent,0,0,457297.0
998.0,4,3,1,1.0,64.0,43.89,5.1,0.62,Urban,Good,0,0,155007.0
1415.0,3,3,2,0.0,0.8,18.21,5.6,3.58,Urban,Excellent,1,1,394905.0
1783.0,3,3,1,2.0,32.6,0.2,2.8,3.19,Suburban,Fair,0,1,270637.0
1982.0,5,3,2,1.0,12.4,15.65,5.2,5.86,Urban,Good,1,1,384524.0
1274.0,2,2,3,3.0,4.4,20.15,5.5,0.09,Urban,Fair,0,0,265120.0
2076.0,3,2,1,1.0,46.5,3.49,6.2,1.48,Suburban,Good,0,1,315815.0
1492.0,3,2,2,1.0,9.9,10.17,6.7,2.84,Rural,Fair,0,0,237184.0
1791.0,4,2,1,2.0,6.0,4.67,7.2,0.25,Suburban,Good,0,0,364202.0
2155.0,6,3,2,1.0,3.0,8.52,6.5,1.32,Rural,Fair,0,0,320774.0
1804.0,3,2,1,1.0,4.2,3.33,5.5,7.12,Suburban,Good,1,1,313012.0
1516.0,5,3,1,2.0,26.8,3.12,3.0,1.43,Suburban,Good,0,0,288044.0
1729.0,4,2,1,2.0,14.3,4.42,5.5,10.0,Urban,Excellent,1,0,380788.0
1743.0,3,2,2,2.0,36.7,1.26,4.7,0.15,Rural,Good,0,1,245554.0
1559.0,3,1,1,3.0,4.0,14.23,7.3,3.16,Urban,Fair,1,0,302075.0
1632.0,3,2,1,1.0,1.9,3.43,8.1,2.17,Urban,Fair,0,0,362797.0
2839.0,6,4,2,2.0,0.1,4.09,8.2,1.74,Urban,Excellent,1,0,645728.0
2165.0,2,2,2,1.0,10.6,17.96,7.9,8.84,Rural,Good,0,0,252486.0
1608.0,4,3,2,2.0,95.7,5.49,6.3,0.35,Rural,Good,1,1,197929.0
2253.0,3,1,1,1.0,17.8,6.29,5.6,5.66,Suburban,Good,0,1,328194.0
1583.0,4,3,2,3.0,5.5,25.08,5.2,2.94,Suburban,Fair,0,0,265241.0
2563.0,3,2,2,2.0,31.4,17.42,3.8,0.75,Suburban,Fair,0,0,320256.0
2040.0,4,4,1,3.0,22.8,1.49,8.3,5.8,Rural,Good,0,1,311543.0
1730.0,4,2,2,2.0,0.2,5.13,6.2,1.4,Suburban,Fair,0,0,293154.0
2091.0,4,2,1,3.0,25.5,28.41,4.3,4.21,Rural,Fair,1,1,211823.0
779.0,5,4,3,2.0,5.4,3.73,5.0,1.23,Urban,Poor,0,0,264561.0
1068.0,2,1,1,1.0,2.4,3.72,4.9,4.76,Urban,Fair,0,0,199344.0
1024.0,4,3,2,1.0,3.8,1.74,6.6,2.53,Rural,Fair,0,1,174446.0
1893.0,2,1,1,1.0,9.5,0.97,8.4,0.38,Urban,Excellent,0,1,436301.0
2926.0,3,1,3,0.0,8.3,10.79,5.9,2.62,Rural,Good,0,0,386230.0
3250.0,3,2,1,2.0,5.1,11.76,2.4,0.53,Suburban,Good,1,0,470096.0
2215.0,3,2,3,2.0,2.8,27.79,6.2,1.33,Rural,Poor,0,0,237944.0
2126.0,3,2,3,2.0,21.5,11.88,6.2,0.47,Urban,Fair,0,0,377028.0
629.0,6,5,1,3.0,69.2,2.23,6.1,0.06,Suburban,Excellent,0,1,209046.0
1447.0,2,1,2,3.0,22.6,0.33,5.4,0.6,Suburban,Good,0,1,296804.0
1288.0,4,3,3,1.0,5.3,33.83,6.9,1.92,Suburban,Fair,0,0,193564.0
1396.0,3,1,1,1.0,4.2,3.33,6.6,1.64,Suburban,Good,0,0,287270.0
1691.0,2,1,1,1.0,3.7,2.99,6.5,1.74,Rural,Good,0,1,228369.0
1493.0,2,1,2,1.0,2.2,18.91,7.2,0.71,Suburban,Excellent,0,0,274495.0
513.0,5,4,1,2.0,12.0,7.04,5.7,2.89,Urban,Poor,1,1,173958.0
2286.0,5,4,1,2.0,13.9,1.94,5.6,3.05,Rural,Good,0,1,326959.0
1103.0,5,4,1,,18.3,17.59,,,Urban,Good,1,1,316809.0
1956.0,6,5,1,2.0,17.1,40.12,7.5,5.33,Suburban,Excellent,0,1,327329.0
3148.0,3,2,1,2.0,5.2,0.73,8.0,2.58,Urban,Excellent,0,1,629717.0
1202.0,3,3,1,0.0,6.0,15.86,8.7,3.12,Rural,Fair,0,1,159143.0
400.0,4,3,2,2.0,17.2,3.96,7.4,0.81,Urban,Good,0,0,174046.0
1614.0,3,3,2,1.0,6.4,5.94,8.2,0.0,Urban,Good,0,1,387454.0
2516.0,3,2,1,1.0,3.6,19.7,3.7,5.01,Rural,Good,0,0,316286.0
3073.0,3,1,2,0.0,7.0,29.01,6.9,4.32,Rural,Excellent,0,0,353542.0
1001.0,4,3,2,1.0,4.8,2.43,6.2,0.33,Urban,Excellent,0,0,313889.0
2123.0,4,2,3,1.0,1.4,1.91,9.5,1.17,Suburban,Fair,0,1,400242.0
1498.0,2,1,1,1.0,26.6,0.67,8.2,2.71,Rural,Fair,0,0,206475.0
1731.0,3,2,1,2.0,28.8,6.6,5.4,2.64,Urban,Good,1,1,345940.0
3519.0,4,3,3,2.0,3.7,0.2,7.2,4.92,Rural,Fair,0,1,433563.0
823.0,4,2,3,1.0,1.0,4.25,6.8,0.38,Suburban,Poor,0,0,175075.0
1965.0,3,1,2,0.0,20.1,0.61,7.3,1.41,Suburban,Good,1,1,386264.0
2104.0,4,3,2,2.0,3.6,4.16,4.7,0.26,Suburban,Excellent,1,1,428028.0
2506.0,1,1,1,0.0,7.5,0.33,7.1,1.23,Suburban,Fair,0,1,384600.0
1864.0,3,2,2,3.0,1.0,14.43,6.1,0.04,Urban,Good,0,0,399534.0
2000.0,4,2,1,2.0,3.8,1.88,7.0,5.71,Suburban,Poor,1,1,320240.0
1545.0,4,3,1,1.0,23.6,3.18,5.2,1.87,Urban,Fair,0,1,354373.0
1975.0,3,2,2,1.0,24.5,16.32,5.4,4.74,Suburban,Good,0,0,299524.0
1577.0,4,2,1,0.0,3.5,10.97,8.6,0.15,Urban,Fair,0,0,346303.0
2204.0,4,2,2,1.0,6.1,1.98,4.6,0.65,Rural,Excellent,0,0,286531.0
1560.0,4,2,3,0.0,2.2,0.6,4.7,0.75,Urban,Excellent,1,1,422830.0
2045.0,4,4,1,2.0,1.2,10.06,6.4,1.22,Suburban,Good,0,0,362394.0
1781.0,4,2,3,1.0,72.8,3.96,5.1,4.06,Suburban,Fair,1,0,232978.0
2532.0,3,2,3,2.0,16.0,11.62,4.9,1.22,Suburban,Good,0,1,384952.0
1767.0,2,1,2,2.0,11.7,4.71,6.7,0.57,Suburban,Fair,0,0,265366.0
648.0,3,2,1,1.0,21.8,3.4,3.8,0.17,Suburban,Fair,0,1,118351.0
2620.0,3,2,1,0.0,27.5,4.8,4.7,0.21,Urban,Good,1,0,486846.0
1211.0,4,2,1,0.0,24.7,11.04,10.0,3.57,Urban,Good,0,0,260405.0
1375.0,3,1,1,0.0,0.3,18.6,7.3,1.47,Suburban,Fair,0,0,227328.0
1413.0,3,2,1,2.0,3.1,0.41,5.2,3.24,Rural,Fair,0,1,241855.0
2693.0,1,1,3,1.0,16.0,5.94,7.3,2.87,Urban,Excellent,0,1,501849.0
412.0,3,1,1,2.0,7.1,0.27,7.5,0.36,Urban,Good,0,1,150404.0
3840.0,3,2,2,1.0,60.7,5.06,8.3,0.39,Urban,Excellent,0,1,660099.0
2486.0,4,3,1,1.0,16.4,17.32,6.3,3.52,Suburban,Excellent,1,0,435322.0
1945.0,1,1,2,2.0,47.0,3.59,8.3,3.19,Suburban,Good,0,0,283149.0
1764.0,4,3,3,2.0,3.4,21.56,2.8,1.19,Rural,Fair,0,0,257967.0
1986.0,5,4,1,1.0,29.9,7.97,4.6,0.2,Urban,Good,0,1,417132.0
2139.0,2,1,1,0.0,5.8,21.76,6.8,0.03,Urban,Fair,0,1,334233.0
2219.0,3,2,2,2.0,68.4,11.32,7.1,0.85,Urban,Fair,0,0,355187.0
2161.0,2,2,2,1.0,2.6,0.87,4.9,0.02,Suburban,Good,1,1,394976.0
1858.0,4,3,2,1.0,10.9,2.1,7.0,0.65,Suburban,Good,0,1,372177.0
1672.0,4,3,1,2.0,23.6,4.01,5.4,1.36,Urban,Fair,1,0,392466.0
1702.0,3,2,1,1.0,8.5,1.49,6.0,0.32,Rural,Good,1,1,286084.0
1673.0,3,2,3,2.0,9.5,5.46,8.3,0.28,Urban,Good,0,0,388718.0
2537.0,5,4,3,2.0,64.4,5.1,8.1,5.67,Suburban,Fair,0,1,392636.0
2186.0,2,2,2,2.0,8.3,25.04,4.7,2.2,Suburban,Fair,0,0,301982.0
400.0,1,1,2,2.0,13.9,4.55,4.6,6.81,Urban,Fair,0,0,65691.0
2226.0,5,3,2,2.0,0.8,12.32,5.8,1.06,Rural,Good,0,0,318459.0
1927.0,4,2,1,2.0,27.7,22.77,6.5,2.83,Rural,Good,0,1,248350.0
1788.0,5,4,1,2.0,15.7,16.76,5.3,0.57,Suburban,Good,0,1,303664.0
1547.0,4,2,1,1.0,7.8,1.87,8.4,2.41,Suburban,Good,1,0,342206.0
2531.0,4,2,2,1.0,0.2,5.48,7.1,0.35,Urban,Poor,0,1,501470.0
2416.0,3,3,1,2.0,13.4,3.42,7.2,0.01,Suburban,Fair,0,1,373884.0
1298.0,4,2,1,2.0,0.2,4.08,4.2,6.7,Urban,Fair,0,1,307319.0
2065.0,5,4,2,0.0,0.0,3.58,8.6,2.02,Rural,Fair,0,0,298493.0
1168.0,4,2,2,2.0,14.4,14.01,1.4,6.54,Urban,Fair,0,0,197672.0
903.0,2,2,2,,3.1,4.81,,,Urban,Good,1,1,292301.0
1393.0,3,2,3,2.0,3.2,5.93,8.2,0.99,Urban,Poor,0,0,302941.0
2361.0,2,2,1,2.0,15.9,32.34,5.7,1.28,Urban,Good,0,0,423565.0
2420.0,3,3,2,3.0,0.8,0.49,8.8,3.06,Suburban,Good,0,0,414979.0
2134.0,3,1,2,0.0,5.6,5.35,6.4,2.09,Urban,Good,0,0,381581.0
2271.0,4,2,2,2.0,2.4,11.9,6.6,6.49,Suburban,Fair,0,0,348287.0
2136.0,4,2,1,1.0,13.0,1.31,7.1,0.06,Urban,Excellent,1,1,506493.0
1383.0,3,2,1,1.0,16.3,7.56,10.0,3.08,Suburban,Excellent,1,0,275995.0
2081.0,4,3,2,0.0,19.2,2.19,8.9,1.0,Suburban,Fair,0,0,327638.0
2320.0,2,1,2,2.0,4.4,16.16,7.8,0.5,Rural,Good,0,0,301422.0
2290.0,2,1,2,1.0,1.4,3.17,4.9,1.79,Rural,Excellent,0,1,288060.0
2573.0,2,1,2,0.0,1.2,3.19,6.8,1.76,Rural,Good,0,1,338379.0
2260.0,3,2,2,2.0,8.3,7.29,5.0,0.37,Suburban,Fair,0,1,359110.0
2028.0,3,3,2,2.0,43.7,1.62,8.0,0.56,Suburban,Good,0,0,346835.0
2496.0,3,2,2,2.0,3.7,2.68,6.8,1.31,Suburban,Good,0,0,394262.0
1783.0,3,2,1,3.0,4.5,4.31,4.5,1.31,Rural,Good,0,1,286374.0
1227.0,4,2,2,1.0,1.6,3.49,6.6,0.96,Urban,Excellent,0,1,338280.0
1694.0,1,1,2,3.0,14.0,5.95,5.0,0.4,Suburban,Good,0,1,301936.0
1316.0,4,3,1,2.0,17.1,7.32,6.8,0.01,Urban,Fair,0,0,314267.0
